pin,office_name,district_id,state_id,district_name,state_name,delivery_status,division,region,circle
821101,Bhabua SO,BR-Kaimur (Bhabua),BR,Kaimur (Bhabua),Bihar,Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
821103,Chainpur SO Kaimur Bhabua,BR-Kaimur (Bhabua),BR,Kaimur (Bhabua),Bihar,Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
821307,Dehri BMP SO,BR-Rohtas,BR,Rohtas,Bihar,Non Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
802213,Dinara SO Rohtas,BR-Rohtas,BR,Rohtas,Bihar,Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
821308,Indrapuri SO,BR-Rohtas,BR,Rohtas,Bihar,Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
821309,Kachhwa SO Rohtas,BR-Rohtas,BR,Rohtas,Bihar,Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
821107,Kargahar SO,BR-Rohtas,BR,Rohtas,Bihar,Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
802216,Koath SO,BR-Rohtas,BR,Rohtas,Bihar,Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
802218,Natwar SO,BR-Rohtas,BR,Rohtas,Bihar,Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
821115,Sasaram Bazar SO,BR-Rohtas,BR,Rohtas,Bihar,Non Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
821113,Takia Bazar SO,BR-Rohtas,BR,Rohtas,Bihar,Delivery,Rohtas Division,DivReportingCircle,Bihar Circle
844501,Basudeopur Chandel SO,BR-Vaishali,BR,Vaishali,Bihar,Delivery,Vaishali Division,DivReportingCircle,Bihar Circle
844117,Dharhara SO Vaishali,BR-Vaishali,BR,Vaishali,Bihar,Delivery,Vaishali Division,DivReportingCircle,Bihar Circle
844118,Goraul SO,BR-Vaishali,BR,Vaishali,Bihar,Delivery,Vaishali Division,DivReportingCircle,Bihar Circle
844121,Lalganj Vaishali SO,BR-Vaishali,BR,Vaishali,Bihar,Delivery,Vaishali Division,DivReportingCircle,Bihar Circle
844507,Mahnar Road Rs SO,BR-Vaishali,BR,Vaishali,Bihar,Delivery,Vaishali Division,DivReportingCircle,Bihar Circle
844122,Mahuwa SO,BR-Vaishali,BR,Vaishali,Bihar,Delivery,Vaishali Division,DivReportingCircle,Bihar Circle
494223,Bastar S.O,CG-Raipur,CG,Raipur,Chhattisgarh,Delivery,Bastar Division,DivReportingCircle,Chattisgarh Circle
494001,Jagdalpur Rly Colony S.O,CG-Raipur,CG,Raipur,Chhattisgarh,Non Delivery,Bastar Division,DivReportingCircle,Chattisgarh Circle
494448,Madded S.O,CG-Raipur,CG,Raipur,Chhattisgarh,Delivery,Bastar Division,DivReportingCircle,Chattisgarh Circle
494552,Nakulnar S.O,CG-Dantewada,CG,Dantewada,Chhattisgarh,Delivery,Bastar Division,DivReportingCircle,Chattisgarh Circle
494111,Sukma S.O,CG-Raipur,CG,Raipur,Chhattisgarh,Delivery,Bastar Division,DivReportingCircle,Chattisgarh Circle
494337,Charama S.O,CG-Raipur,CG,Raipur,Chhattisgarh,Delivery,Bastar Division,DivReportingCircle,Chattisgarh Circle
494226,Kondagaon Naka S.O,CG-Kondagaon,CG,Kondagaon,Chhattisgarh,Non Delivery,Bastar Division,DivReportingCircle,Chattisgarh Circle
494333,Narharpur S.O,CG-Raipur,CG,Raipur,Chhattisgarh,Delivery,Bastar Division,DivReportingCircle,Chattisgarh Circle
494335,Sarona S.O,CG-Raipur,CG,Raipur,Chhattisgarh,Delivery,Bastar Division,DivReportingCircle,Chattisgarh Circle
494662,Chotedongar S.O,CG-Narayanpur,CG,Narayanpur,Chhattisgarh,Delivery,Bastar Division,DivReportingCircle,Chattisgarh Circle
495559,Baloda SO,CG-Janjgir-Champa,CG,Janjgir-Champa,Chhattisgarh,Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495116,Belgahana SO,CG-Bilaspur,CG,Bilaspur,Chhattisgarh,Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495001,Bilaspur Industrial Estate SO,CG-Bilaspur,CG,Bilaspur,Chhattisgarh,Non Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495004,Bilaspur RS SO,CG-Bilaspur,CG,Bilaspur,Chhattisgarh,Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495004,Cmd College Bilaspur SO,CG-Bilaspur,CG,Bilaspur,Chhattisgarh,Non Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495001,Kilaward Bilaspur SO,CG-Bilaspur,CG,Bilaspur,Chhattisgarh,Non Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495553,Nariyara SO,CG-Janjgir-Champa,CG,Janjgir-Champa,Chhattisgarh,Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495006,Rajkishore Nagar,CG-Bilaspur,CG,Bilaspur,Chhattisgarh,Non Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495684,Balco Nagar Korba SO,CG-Korba,CG,Korba,Chhattisgarh,Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495683,Rajgamar Colliery SO,CG-Korba,CG,Korba,Chhattisgarh,Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495689,Sakti SO,CG-Janjgir-Champa,CG,Janjgir-Champa,Chhattisgarh,Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495452,Deepika Project Korba,CG-Korba,CG,Korba,Chhattisgarh,Non Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
495669,VIDYUT NAGAR LACHHANPUR S.O.,CG-Janjgir-Champa,CG,Janjgir-Champa,Chhattisgarh,Delivery,Bilaspur Division,DivReportingCircle,Chattisgarh Circle
491225,Arjunda SO,CG-Balod,CG,Balod,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491226,Balod Town SO,CG-Balod,CG,Balod,Chhattisgarh,Non Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491332,Berla SO,CG-Bemetara,CG,Bemetara,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
490021,Bhilai East SO,CG-Durg,CG,Durg,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
490006,Civic Centre Bhilai SO,CG-Durg,CG,Durg,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491771,Dondi Lohara SO,CG-Balod,CG,Balod,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491001,Durg R S SO,CG-Durg,CG,Durg,Chhattisgarh,Non Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491223,Gunderdehi SO,CG-Balod,CG,Balod,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
490024,Jamul Cement Works SO,CG-Durg,CG,Durg,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491001,Malvia Nagar Durg SO,CG-Durg,CG,Durg,Chhattisgarh,Non Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491340,Nandghat SO,CG-Bemetara,CG,Bemetara,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491001,Padmanabhpur Durg SO,CG-Durg,CG,Durg,Chhattisgarh,Non Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491111,Patan SO Durg,CG-Durg,CG,Durg,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491993,Saja SO,CG-Bemetara,CG,Bemetara,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
490006,Sector 5 Bhilai SO,CG-Durg,CG,Durg,Chhattisgarh,Non Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
490006,Sector 7 Bhilai SO,CG-Durg,CG,Durg,Chhattisgarh,Non Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
490023,Supela Bhilai SO,CG-Durg,CG,Durg,Chhattisgarh,Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491001,Pulgaon Durg SO,CG-Durg,CG,Durg,Chhattisgarh,Non Delivery,Durg Division,DivReportingCircle,Chattisgarh Circle
491336,Dashrangpur SO,CG-Kabirdham,CG,Kabirdham,Chhattisgarh,Delivery,Rajnandgaon Division,DivReportingCircle,Chattisgarh Circle
491445,Dongargarh SO,CG-Rajnandgaon,CG,Rajnandgaon,Chhattisgarh,Delivery,Rajnandgaon Division,DivReportingCircle,Chattisgarh Circle
491666,Mohla SO,CG-Rajnandgaon,CG,Rajnandgaon,Chhattisgarh,Delivery,Rajnandgaon Division,DivReportingCircle,Chattisgarh Circle
491441,Rajnandgaon Kutchery SO,CG-Rajnandgaon,CG,Rajnandgaon,Chhattisgarh,Non Delivery,Rajnandgaon Division,DivReportingCircle,Chattisgarh Circle
497235,Bhatgaon Colly SO,CG-Surajpur,CG,Surajpur,Chhattisgarh,Delivery,SURGUJA DIVISION,DivReportingCircle,Chattisgarh Circle
497449,Chirimiri Colly SO,CG-Korea,CG,Korea,Chhattisgarh,Delivery,SURGUJA DIVISION,DivReportingCircle,Chattisgarh Circle
497778,Janakpur SO,CG-Korea,CG,Korea,Chhattisgarh,Delivery,SURGUJA DIVISION,DivReportingCircle,Chattisgarh Circle
497559,Korea Colly SO,CG-Korea,CG,Korea,Chhattisgarh,Delivery,SURGUJA DIVISION,DivReportingCircle,Chattisgarh Circle
497224,Kusmi SO,CG-Balrampur,CG,Balrampur,Chhattisgarh,Delivery,SURGUJA DIVISION,DivReportingCircle,Chattisgarh Circle
497331,Patna SO,CG-Korea,CG,Korea,Chhattisgarh,Delivery,SURGUJA DIVISION,DivReportingCircle,Chattisgarh Circle
497333,Ramanujnagar SO,CG-Surajpur,CG,Surajpur,Chhattisgarh,Delivery,SURGUJA DIVISION,DivReportingCircle,Chattisgarh Circle
497111,Sitapur SO,CG-Surguja,CG,Surguja,Chhattisgarh,Delivery,SURGUJA DIVISION,DivReportingCircle,Chattisgarh Circle
497447,West Jhagrakhand Colly SO,CG-Korea,CG,Korea,Chhattisgarh,Delivery,SURGUJA DIVISION,DivReportingCircle,Chattisgarh Circle
496224,Bagicha SO,CG-Jashpur,CG,Jashpur,Chhattisgarh,Delivery,Raigarh Division,DivReportingCircle,Chattisgarh Circle
496001,Chakradharnagar SO,CG-Raigarh,CG,Raigarh,Chhattisgarh,Non Delivery,Raigarh Division,DivReportingCircle,Chattisgarh Circle
496334,Duldula SO,CG-Jashpur,CG,Jashpur,Chhattisgarh,Delivery,Raigarh Division,DivReportingCircle,Chattisgarh Circle
496223,Kansabel SO,CG-Jashpur,CG,Jashpur,Chhattisgarh,Delivery,Raigarh Division,DivReportingCircle,Chattisgarh Circle
496661,Kharsia SO,CG-Raigarh,CG,Raigarh,Chhattisgarh,Delivery,Raigarh Division,DivReportingCircle,Chattisgarh Circle
496100,Kondatarai SO,CG-Raigarh,CG,Raigarh,Chhattisgarh,Delivery,Raigarh Division,DivReportingCircle,Chattisgarh Circle
496001,Raigarh Jute Mill SO,CG-Raigarh,CG,Raigarh,Chhattisgarh,Non Delivery,Raigarh Division,DivReportingCircle,Chattisgarh Circle
496554,Saria SO,CG-Raigarh,CG,Raigarh,Chhattisgarh,Delivery,Raigarh Division,DivReportingCircle,Chattisgarh Circle
493770,Bhakhara SO,CG-Dhamtari,CG,Dhamtari,Chhattisgarh,Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
493118,Bhatapara Sadar Bazar SO,CG-Baloda Bazar,CG,Baloda Bazar,Chhattisgarh,Non Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
493773,Dhamtari DBWard SO,CG-Dhamtari,CG,Dhamtari,Chhattisgarh,Non Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
493773,Dhamtari SO,CG-Dhamtari,CG,Dhamtari,Chhattisgarh,Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
493891,Gohrapadar SO,CG-Gariyaband,CG,Gariyaband,Chhattisgarh,Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
493196,Grasim Vihar Rawan SO,CG-Baloda Bazar,CG,Baloda Bazar,Chhattisgarh,Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
493344,Katgi SO,CG-Baloda Bazar,CG,Baloda Bazar,Chhattisgarh,Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
493225,Kharora SO,CG-Raipur,CG,Raipur,Chhattisgarh,Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
492012,Krishak Nagar SO,CG-Raipur,CG,Raipur,Chhattisgarh,Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
493888,Mainpur SO,CG-Gariyaband,CG,Gariyaband,Chhattisgarh,Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
492101,Mandir Hasod SO,CG-Raipur,CG,Raipur,Chhattisgarh,Delivery,Raipur Division,DivReportingCircle,Chattisgarh Circle
752103,Banamalipur S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752115,Bhatpatna S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
751002,Bhimatangi ND S.O,OD-Khordha,OD,Khordha,Odisha,Non Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752110,Gop,OD-Puri,OD,Puri,Odisha,Delivery,Puri Division,Bhubaneswar HQ Region,Odisha Circle
751015,I R C Village S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752111,Konark,OD-Puri,OD,Puri,Odisha,Delivery,Puri Division,Bhubaneswar HQ Region,Odisha Circle
752114,Rench,OD-Puri,OD,Puri,Odisha,Delivery,Puri Division,Bhubaneswar HQ Region,Odisha Circle
751007,Saheed Nagar S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
751021,Sailashree Vihar S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
751004,Utkal University S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
751007,V S S Nagar S.O,OD-Khordha,OD,Khordha,Odisha,Non Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
751032,PAHAL S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
754008,Banki S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
753001,Choudhury Bazar S.O,OD-Cuttack,OD,Cuttack,Odisha,Non Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753002,Dagarpara S.O,OD-Cuttack,OD,Cuttack,Odisha,Non Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
754001,Fulnakhara S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753002,Orissa High Court S.O,OD-Cuttack,OD,Cuttack,Odisha,Non Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753009,Rajabagicha S.O,OD-Cuttack,OD,Cuttack,Odisha,Non Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
754013,CISF Mundali S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
754293,Lemalo S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
752120,NUAPALAMHAT S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753006,C R R I S.O (Cuttack),OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753013,Kalyani Nagar S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753008,Madhusudan Nagar S.O (Cuttack),OD-Cuttack,OD,Cuttack,Odisha,Non Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753003,Malgodown S.O,OD-Cuttack,OD,Cuttack,Odisha,Non Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753010,O G Press S.O,OD-Cuttack,OD,Cuttack,Odisha,Non Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753010,Rajendra Nagar S.O (Cuttack),OD-Cuttack,OD,Cuttack,Odisha,Non Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753008,Shelter Chhak S.O,OD-Cuttack,OD,Cuttack,Odisha,Non Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
753008,Tulasipur S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
754131,KISHORENAGAR S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack City Division,Bhubaneswar HQ Region,Odisha Circle
755025,Barundai S.O,OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755005,Brahmabarada S.O,OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755044,Chandikhol S.O,OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755006,Dasarathpur S.O,OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755007,Debidwar S.O,OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755019,Dolipur S.O,OD-Jajapur,OD,Jajapur,Odisha,Non Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755028,Kalaringatta S.O,OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755011,Mangalpur S.O (Jajapur),OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755012,Mashra S.O,OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755043,Panikoili S.O,OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755013,Pritipur S.O,OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
755017,Sujanpur S.O (Jajapur),OD-Jajapur,OD,Jajapur,Odisha,Delivery,JAJPUR DIVISION,Bhubaneswar HQ Region,Odisha Circle
754217,Alba S.O,OD-Kendrapara,OD,Kendrapara,Odisha,Delivery,KENDRAPARA DIVISION,Bhubaneswar HQ Region,Odisha Circle
754205,Balichandrapur S.O,OD-Jajapur,OD,Jajapur,Odisha,Delivery,KENDRAPARA DIVISION,Bhubaneswar HQ Region,Odisha Circle
754240,Dandisahi S.O,OD-Kendrapara,OD,Kendrapara,Odisha,Delivery,KENDRAPARA DIVISION,Bhubaneswar HQ Region,Odisha Circle
754215,Pattamundai College S.O,OD-Kendrapara,OD,Kendrapara,Odisha,Non Delivery,KENDRAPARA DIVISION,Bhubaneswar HQ Region,Odisha Circle
754215,Pattamundai S.O,OD-Kendrapara,OD,Kendrapara,Odisha,Delivery,KENDRAPARA DIVISION,Bhubaneswar HQ Region,Odisha Circle
754031,Barambagarh S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
754201,Rameswar S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
754034,Maniabandha S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
754299,GHOLAPUR S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
754120,Atharbanki Rly Colony S.O,OD-Jagatsinghapur,OD,Jagatsinghapur,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
754294,Chatra S.O (Jagatsinghapur),OD-Jagatsinghapur,OD,Jagatsinghapur,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
754119,Machhagaon S.O,OD-Jagatsinghapur,OD,Jagatsinghapur,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
754160,Manijanga S.O,OD-Jagatsinghapur,OD,Jagatsinghapur,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
754140,Rahama S.O,OD-Jagatsinghapur,OD,Jagatsinghapur,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
754133,Tarpur S.O,OD-Jagatsinghapur,OD,Jagatsinghapur,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
754134,TYANDAKURA S.O,OD-Kendrapara,OD,Kendrapara,Odisha,Delivery,KENDRAPARA DIVISION,Bhubaneswar HQ Region,Odisha Circle
754298,KALARABANKA S.O,OD-Cuttack,OD,Cuttack,Odisha,Delivery,Cuttack South Division,Bhubaneswar HQ Region,Odisha Circle
757001,Ambikasahi S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Non Delivery,Mayurbhanj Division,Bhubaneswar HQ Region,Odisha Circle
757001,Baripada Hospital S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Non Delivery,Mayurbhanj Division,Bhubaneswar HQ Region,Odisha Circle
757001,Baripada Municipal Market S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Non Delivery,Mayurbhanj Division,Bhubaneswar HQ Region,Odisha Circle
757077,Nudadiha S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Delivery,Mayurbhanj Division,Bhubaneswar HQ Region,Odisha Circle
757101,Radho S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Delivery,Mayurbhanj Division,Bhubaneswar HQ Region,Odisha Circle
757024,Sankerko S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Delivery,Mayurbhanj Division,Bhubaneswar HQ Region,Odisha Circle
757051,Saraskana S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Delivery,Rairangpur Division,Bhubaneswar HQ Region,Odisha Circle
757041,Udala Bazar S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Non Delivery,Mayurbhanj Division,Bhubaneswar HQ Region,Odisha Circle
757046,Bahalda S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Delivery,Rairangpur Division,Bhubaneswar HQ Region,Odisha Circle
757033,Bisoi S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Delivery,Rairangpur Division,Bhubaneswar HQ Region,Odisha Circle
757034,Jashipur S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Delivery,Rairangpur Division,Bhubaneswar HQ Region,Odisha Circle
757043,Mahuldiha S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Non Delivery,Rairangpur Division,Bhubaneswar HQ Region,Odisha Circle
757038,Thakurmunda S.O,OD-Mayurbhanj,OD,Mayurbhanj,Odisha,Delivery,Rairangpur Division,Bhubaneswar HQ Region,Odisha Circle
752030,Balugaon S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752062,Begunia S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752066,Bolagarh S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752035,Gambharimunda S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752034,Gangadharpur S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752054,Janla S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752064,Pichikuli S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752023,Tangi S.O,OD-Khordha,OD,Khordha,Odisha,Delivery,Bhubaneswar Division,Bhubaneswar HQ Region,Odisha Circle
752084,Daspalla S.O,OD-Nayagarh,OD,Nayagarh,Odisha,Delivery,Nayagarh Division,Bhubaneswar HQ Region,Odisha Circle
752085,Gania S.O,OD-Nayagarh,OD,Nayagarh,Odisha,Delivery,Nayagarh Division,Bhubaneswar HQ Region,Odisha Circle
752068,Itamati S.O,OD-Nayagarh,OD,Nayagarh,Odisha,Delivery,Nayagarh Division,Bhubaneswar HQ Region,Odisha Circle
752069,Nayagarh College S.O,OD-Nayagarh,OD,Nayagarh,Odisha,Non Delivery,Nayagarh Division,Bhubaneswar HQ Region,Odisha Circle
752083,Nuagaon S.O (Nayagarh),OD-Nayagarh,OD,Nayagarh,Odisha,Delivery,Nayagarh Division,Bhubaneswar HQ Region,Odisha Circle
752001,Balisahi S.O,OD-Puri,OD,Puri,Odisha,Non Delivery,Puri Division,Bhubaneswar HQ Region,Odisha Circle
752001,Baselisahi S.O,OD-Puri,OD,Puri,Odisha,Non Delivery,Puri Division,Bhubaneswar HQ Region,Odisha Circle
752017,Kanas S.O,OD-Puri,OD,Puri,Odisha,Delivery,Puri Division,Bhubaneswar HQ Region,Odisha Circle
752003,Srivihar S.O,OD-Puri,OD,Puri,Odisha,Delivery,Puri Division,Bhubaneswar HQ Region,Odisha Circle
752032,Parikudgarh SO,OD-Puri,OD,Puri,Odisha,Delivery,Puri Division,Bhubaneswar HQ Region,Odisha Circle
767038,Harisankar Road S.O,OD-Balangir,OD,Balangir,Odisha,Delivery,Balangir Division,Sambalpur Region,Odisha Circle
767028,Khaprakhol S.O,OD-Balangir,OD,Balangir,Odisha,Delivery,Balangir Division,Sambalpur Region,Odisha Circle
767068,Lachhipur S.O,OD-Sonepur,OD,Sonepur,Odisha,Delivery,Balangir Division,Sambalpur Region,Odisha Circle
767037,Muribahal S.O,OD-Balangir,OD,Balangir,Odisha,Delivery,Balangir Division,Sambalpur Region,Odisha Circle
767025,Patnagarh S.O,OD-Balangir,OD,Balangir,Odisha,Delivery,Balangir Division,Sambalpur Region,Odisha Circle
767002,Rajendra College S.O (Balangir),OD-Balangir,OD,Balangir,Odisha,Delivery,Balangir Division,Sambalpur Region,Odisha Circle
767032,Saintala S.O,OD-Balangir,OD,Balangir,Odisha,Delivery,Balangir Division,Sambalpur Region,Odisha Circle
759129,Bantala S.O,OD-Anugul,OD,Anugul,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
759103,Dera S.O,OD-Anugul,OD,Anugul,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
759149,JARAPADA S.O,OD-Anugul,OD,Anugul,Odisha,Delivery,Dhenkanal Division,Sambalpur Region,Odisha Circle
